test,stat,pvalue,df,runtime_ms,converged_full,converged_null,error_type,failed,reject,scenario,scenario_slug,hypothesis_id,n,effect_size,rep,seed,alpha,null_spec,null_df,notes,is_null
score,0.571533107342171,0.44965034274537075,1,0.08430000161752105,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,25,0.4,68,2600955620033541499,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
lr,0.585363735528027,0.44421755435098365,1,0.04920000355923548,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,25,0.4,68,2600955620033541499,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,0.39236260725640515,0.5310601222507159,1,0.18480000289855525,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,or,25,0.4,68,2600955620033541499,0.05,H0: OR = 1,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,0.010892523463933015,0.9168779091819881,1,0.13050000416114926,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,25,0.4,69,2573344605034088759,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
score,0.010897640603677428,0.9168584575404846,1,0.0914999982342124,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,25,0.4,69,2573344605034088759,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
lr,0.01085733944735523,0.9170117784534996,1,0.05089999467600137,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,25,0.4,69,2573344605034088759,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,0.011436437353085149,0.9148355643021039,1,0.13069999840809032,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,or,25,0.4,69,2573344605034088759,0.05,H0: OR = 1,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,0.3964380909955688,0.5289345320323139,1,0.15390000044135377,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,25,0.4,70,4272120603377150544,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
score,0.40269026606128866,0.5257031519116004,1,0.08449999586446211,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,25,0.4,70,4272120603377150544,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
lr,0.4093168253288937,0.5223164616247966,1,0.05100000271340832,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,25,0.4,70,4272120603377150544,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,0.3158863559013638,0.5740903456812922,1,0.16070000128820539,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,or,25,0.4,70,4272120603377150544,0.05,H0: OR = 1,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,4.616986949932249,0.03165679958429526,1,0.1584999990882352,True,True,,False,True,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,25,0.4,71,2699474605268467233,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
score,6.379506864723285,0.011544550375359898,1,0.1041999930748716,True,True,,False,True,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,25,0.4,71,2699474605268467233,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
lr,7.303844956271757,0.006880721296190743,1,0.05249999958323315,True,True,,False,True,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,25,0.4,71,2699474605268467233,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,1.0107379886848258,0.3147261046732356,1,0.3815000018221326,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,or,25,0.4,71,2699474605268467233,0.05,H0: OR = 1,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,1.6704178197091624,0.19620258030807672,1,0.14119999832473695,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,25,0.4,72,1945934373132051910,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
score,1.787402781996554,0.18124292857163343,1,0.09499999578110874,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,25,0.4,72,1945934373132051910,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
lr,1.8761337187748452,0.1707742272411709,1,0.06120000034570694,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,25,0.4,72,1945934373132051910,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,0.955451854967753,0.3283354460244921,1,0.1322999960393645,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,or,25,0.4,72,1945934373132051910,0.05,H0: OR = 1,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,2.5696320895760625,0.10893306406248518,1,0.12350000179139897,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,25,0.4,73,6506685439043373245,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
score,2.882130061413587,0.0895674693622362,1,0.09529999806545675,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,25,0.4,73,6506685439043373245,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
lr,3.0132239689696725,0.08258787727080918,1,0.05510000482900068,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,25,0.4,73,6506685439043373245,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,0.9798069489896878,0.3222464719927151,1,0.12679999781539664,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,or,25,0.4,73,6506685439043373245,0.05,H0: OR = 1,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,0.003214071829845662,0.954789921798926,1,0.22670000180369243,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,25,0.4,74,8273619372609079629,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
score,0.0032144569355898097,0.9547872162755169,1,0.08789999992586672,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,25,0.4,74,8273619372609079629,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
lr,0.0032179042594151497,0.9547630046714204,1,0.04920000355923548,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,25,0.4,74,8273619372609079629,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,0.0032844471623190287,0.9542981777192793,1,0.13440000475384295,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,or,25,0.4,74,8273619372609079629,0.05,H0: OR = 1,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,0.001007947914552532,0.9746728598254584,1,0.13010000111535192,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,25,0.4,75,577951147065251514,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
score,0.0010079797678736431,0.9746724597670225,1,0.08739999611862004,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,25,0.4,75,577951147065251514,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
lr,0.001007993241429972,0.9746722905492134,1,0.04900000203633681,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,25,0.4,75,577951147065251514,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,0.0010211520018221433,0.9745075632991919,1,0.12659999629249796,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,or,25,0.4,75,577951147065251514,0.05,H0: OR = 1,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,1.3428194229366508,0.24653736868497114,1,0.130599997646641,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,25,0.4,76,5436227519108347124,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
score,1.407970021085019,0.2353936737696611,1,0.09129999671131372,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,25,0.4,76,5436227519108347124,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
lr,1.4276157924639818,0.23215393682086607,1,0.05440000677481294,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,25,0.4,76,5436227519108347124,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,0.7576434358016746,0.38406701099225327,1,0.12110000534448773,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,or,25,0.4,76,5436227519108347124,0.05,H0: OR = 1,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,0.043123775139906714,0.8354923848683342,1,0.1190999973914586,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,25,0.4,77,9068377336765569469,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
score,0.04319105947028448,0.8353659331320968,1,0.08169999637175351,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,25,0.4,77,9068377336765569469,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
lr,0.04308867342016143,0.8355583946170922,1,0.04879999323748052,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,25,0.4,77,9068377336765569469,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,0.04832629740565159,0.8260016616611745,1,0.11780000204453245,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,or,25,0.4,77,9068377336765569469,0.05,H0: OR = 1,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,0.3659077212436875,0.5452434047635237,1,0.130599997646641,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,25,0.4,78,8138642633611116650,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
score,0.37062129888338596,0.5426658016688064,1,0.08879999950295314,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,25,0.4,78,8138642633611116650,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
lr,0.37103067536230583,0.5424429971202213,1,0.05129999772179872,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,25,0.4,78,8138642633611116650,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,0.2767283194705692,0.5988536542713161,1,0.3865999970003031,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,or,25,0.4,78,8138642633611116650,0.05,H0: OR = 1,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,2.8473671748560685,0.09152370722953404,1,0.12749999586958438,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,25,0.4,79,8707290456911986676,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
score,3.7962038720120206,0.05136892052718066,1,0.08209999941755086,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,25,0.4,79,8707290456911986676,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
lr,4.486756407278264,0.03415842959588753,1,0.047400004405062646,True,True,,False,True,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,25,0.4,79,8707290456911986676,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,0.520760218961757,0.4705175742852391,1,0.12170000263722613,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,or,25,0.4,79,8707290456911986676,0.05,H0: OR = 1,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,2.96894371082806,0.08487725834922392,1,0.12129999959142879,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,25,0.4,80,2765776722090118901,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
score,3.3782792012011202,0.06606099426530396,1,0.08250000246334821,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,25,0.4,80,2765776722090118901,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
